place_fips,place_name,state,pop_2010,asthma_prev,copd_prev,chd_prev,stroke_prev,smoking_prev,diabetes_prev,inactivity_prev,phlth_prev,mhlth_prev,year
"1,851,876",Muncie,IN,70085,10.5,9.2,7.5,3.8,26.7,11.3,32.0,15.8,16.0,2017
"1,871,000",South Bend,IN,101168,10.5,8.5,7.3,3.9,23.7,12.3,31.9,15.2,14.9,2017
"1,912,000",Cedar Rapids,IA,126326,8.6,5.5,5.2,2.5,18.7,8.0,25.0,9.9,10.7,2017
"1,919,000",Davenport,IA,99685,8.8,5.9,5.6,2.8,19.7,8.9,28.6,11.0,11.2,2017
"1,921,000",Des Moines,IA,203433,8.7,6.4,5.7,3.1,20.2,9.5,28.4,11.8,12.0,2017
"1,938,595",Iowa City,IA,67862,8.2,5.0,5.0,2.5,16.2,8.0,23.6,9.5,10.0,2017
"1,973,335",Sioux City,IA,82684,9.0,6.6,5.8,3.0,22.1,9.5,30.5,12.2,12.3,2017
"1,982,425",Waterloo,IA,68406,9.1,6.5,5.9,3.2,21.1,10.0,29.8,11.9,12.2,2017
"2,036,000",Kansas City,KS,145786,10.5,7.8,7.0,4.1,24.4,13.6,37.0,13.9,13.0,2017
"2,038,900",Lawrence,KS,87643,8.8,5.5,5.2,2.6,16.8,7.8,21.6,9.5,9.8,2017
"2,052,575",Olathe,KS,125872,8.3,4.5,5.0,2.3,13.8,7.8,20.8,8.0,8.9,2017
"2,053,775",Overland Park,KS,173372,7.9,3.8,4.5,2.0,11.6,7.0,18.4,6.8,7.8,2017
"2,071,000",Topeka,KS,127473,9.8,6.9,5.8,3.1,23.5,10.2,29.8,11.6,11.7,2017
"2,079,000",Wichita,KS,382368,9.4,6.6,6.0,3.2,21.4,10.3,28.9,11.4,10.9,2017
"2,146,027",Lexington,KY,295803,10.3,8.1,6.5,3.0,21.1,10.3,27.8,13.2,12.4,2017
"2,148,006",Louisville,KY,597337,11.1,9.3,7.2,3.4,26.0,11.3,31.3,14.1,13.6,2017
"2,205,000",Baton Rouge,LA,229493,9.4,6.8,6.9,4.1,19.2,13.3,32.3,14.4,14.7,2017
"2,239,475",Kenner,LA,66702,8.5,6.2,6.4,3.1,20.2,11.8,33.3,13.8,13.9,2017
"2,240,735",Lafayette,LA,120623,8.9,6.9,6.7,3.5,19.3,11.3,31.3,13.5,14.3,2017
"2,241,155",Lake Charles,LA,71993,9.7,7.7,7.1,4.2,23.8,13.4,35.1,15.2,15.4,2017
"2,255,000",New Orleans,LA,343829,9.4,6.8,6.8,4.4,21.2,14.0,32.3,14.3,14.3,2017
"2,270,000",Shreveport,LA,199311,9.8,7.4,7.0,4.3,23.6,13.5,35.5,15.2,15.3,2017
"2,360,545",Portland,ME,66194,10.6,6.5,5.5,2.7,16.8,8.2,20.7,10.9,11.7,2017
"2,404,000",Baltimore,MD,620961,11.1,7.7,6.6,4.4,24.9,14.1,30.9,13.7,13.6,2017
"2,507,000",Boston,MA,617594,10.9,6.1,5.6,3.2,16.3,10.7,27.9,12.2,13.4,2017
"2,509,000",Brockton,MA,93810,12.5,8.1,6.6,3.6,24.9,11.3,35.1,15.1,16.6,2017
"2,511,000",Cambridge,MA,105162,9.6,4.3,4.4,2.2,12.0,7.8,21.4,8.4,10.1,2017
"2,523,000",Fall River,MA,88857,12.7,10.3,6.9,3.6,26.9,10.7,35.8,17.2,18.2,2017
"2,534,550",Lawrence,MA,76377,10.4,7.5,7.4,3.6,21.4,14.4,40.3,17.5,16.9,2017
"2,537,000",Lowell,MA,106519,10.7,7.2,6.0,3.1,20.1,10.7,31.5,13.0,14.5,2017
"2,537,490",Lynn,MA,90329,10.5,7.4,6.4,3.2,21.4,10.9,34.0,14.2,15.3,2017
"2,545,000",New Bedford,MA,95072,12.8,10.1,7.1,3.7,26.4,11.4,36.4,17.7,18.3,2017
"2,545,560",Newton,MA,85146,9.2,3.7,3.9,1.8,10.5,6.3,18.9,7.1,9.2,2017
"2,555,745",Quincy,MA,92271,9.3,5.5,5.0,2.4,16.0,8.1,27.9,10.5,11.7,2017
"2,562,535",Somerville,MA,75754,10.1,5.4,4.9,2.5,14.5,8.3,23.8,9.8,11.6,2017
"2,567,000",Springfield,MA,153060,12.2,8.4,7.5,4.0,24.0,13.4,34.8,17.8,17.5,2017
"2,582,000",Worcester,MA,181045,10.6,7.3,6.2,3.1,22.1,10.1,32.4,13.9,14.7,2017
"2,603,000",Ann Arbor,MI,113934,9.0,4.7,4.7,2.2,14.3,7.6,17.5,8.9,9.6,2017
"2,621,000",Dearborn,MI,98153,10.5,9.3,7.1,3.5,26.9,9.2,27.0,14.7,15.1,2017
"2,622,000",Detroit,MI,713777,12.9,10.1,8.6,6.2,31.4,17.1,36.2,18.7,17.1,2017
"2,627,440",Farmington Hills,MI,79740,9.4,5.0,4.7,2.2,15.7,7.4,19.4,8.8,9.6,2017
"2,629,000",Flint,MI,102434,13.4,10.9,8.7,5.5,31.5,15.9,36.5,18.9,17.4,2017
"2,634,000",Grand Rapids,MI,188040,10.6,7.6,6.5,3.4,21.7,11.1,25.5,13.9,13.4,2017
"2,642,160",Kalamazoo,MI,74262,11.1,8.5,7.0,3.9,23.9,11.6,27.6,14.7,14.3,2017
"2,646,000",Lansing,MI,114297,11.1,8.3,6.8,3.7,22.6,11.2,27.3,14.3,13.9,2017
"2,649,000",Livonia,MI,96942,9.0,5.6,5.1,2.2,19.0,6.6,20.4,9.5,10.9,2017
"2,669,035",Rochester Hills,MI,70995,9.0,4.8,4.5,2.0,15.3,6.6,18.6,8.3,9.4,2017
"2,674,900",Southfield,MI,71739,11.4,5.9,5.5,3.4,19.6,11.3,24.5,11.1,11.6,2017
"2,676,460",Sterling Heights,MI,129699,9.9,7.1,5.8,2.7,21.3,8.7,26.6,12.0,12.3,2017
"2,680,700",Troy,MI,80980,8.7,4.7,4.6,2.0,14.6,6.9,18.7,8.2,9.0,2017
"2,684,000",Warren,MI,134056,10.7,8.5,6.6,3.2,25.3,10.1,30.4,14.3,14.1,2017
"2,686,000",Westland,MI,84094,10.2,7.7,6.2,3.1,24.8,8.8,26.0,12.7,13.6,2017
"2,688,940",Wyoming,MI,72125,10.2,7.5,6.3,3.0,21.6,9.9,25.2,13.3,13.1,2017
"2,706,616",Bloomington,MN,82893,7.9,4.0,4.3,2.2,14.9,6.6,18.8,8.5,8.9,2017
"2,707,966",Brooklyn Park,MN,75781,8.3,4.5,4.7,2.6,17.0,8.2,21.8,9.7,9.6,2017
"2,717,000",Duluth,MN,86265,8.7,5.8,5.6,2.8,21.4,8.3,25.1,12.2,11.2,2017
"2,743,000",Minneapolis,MN,382578,8.5,4.8,5.1,3.0,16.9,8.6,21.4,10.5,10.0,2017
"2,751,730",Plymouth,MN,70576,7.4,3.2,3.9,1.9,12.0,5.7,15.8,7.1,7.6,2017
"2,754,880",Rochester,MN,106769,7.6,4.2,4.6,2.3,15.0,7.0,21.5,9.0,8.9,2017
"2,758,000",St. Paul,MN,285068,8.3,5.2,5.4,3.0,19.6,9.3,23.2,11.3,10.6,2017
"2,829,700",Gulfport,MS,67793,8.9,7.3,6.8,4.1,24.9,12.9,38.9,15.7,15.2,2017
"2,836,000",Jackson,MS,173514,10.0,7.0,6.9,5.0,23.0,15.8,38.6,16.0,15.0,2017
"2,915,670",Columbia,MO,108500,9.1,6.3,5.6,2.8,19.9,9.5,26.7,12.1,12.3,2017
"2,935,000",Independence,MO,116830,9.9,8.0,6.5,3.2,24.8,10.3,27.1,14.4,14.6,2017
"2,938,000",Kansas City,MO,459787,9.9,7.0,6.3,3.6,22.3,12.1,27.7,13.9,13.5,2017
"2,941,348",Lee's Summit,MO,91364,8.8,5.2,4.9,2.3,17.1,8.0,20.2,10.0,10.9,2017
"2,954,074",O'Fallon,MO,79329,8.6,5.6,5.0,2.3,18.7,7.7,25.4,10.8,11.5,2017
"2,964,550",St. Joseph,MO,76780,9.7,8.1,6.5,3.2,25.6,10.4,30.8,14.8,14.5,2017
"2,965,000",St. Louis,MO,319294,10.8,7.9,7.0,4.5,25.6,13.8,30.3,15.8,14.7,2017
"2,970,000",Springfield,MO,159498,9.8,8.5,6.6,3.4,26.4,10.6,29.5,15.1,14.8,2017
"3,006,550",Billings,MT,104170,9.0,5.6,5.2,2.7,19.5,7.2,23.1,11.2,11.5,2017
"3,050,200",Missoula,MT,66788,8.7,5.5,5.4,2.7,19.6,7.0,20.8,11.0,11.0,2017
"3,128,000",Lincoln,NE,258379,7.7,5.2,5.0,2.5,17.4,7.7,21.5,9.2,9.6,2017
"3,137,000",Omaha,NE,408958,8.2,5.6,5.5,3.0,21.3,9.5,27.3,10.3,10.4,2017
"3,231,900",Henderson,NV,257729,8.8,5.8,5.0,2.4,17.0,7.7,22.5,10.8,11.4,2017
"3,240,000",Las Vegas,NV,583756,9.3,7.1,6.0,3.1,19.8,10.0,27.5,13.7,13.2,2017
"3,251,800",North Las Vegas,NV,216961,9.7,7.4,6.4,3.5,20.8,11.6,30.0,15.0,14.0,2017
"3,260,600",Reno,NV,225221,9.2,6.9,5.8,2.9,20.1,8.8,22.8,13.2,13.2,2017
"3,268,400",Sparks,NV,90264,9.3,6.9,5.7,2.9,20.2,8.8,23.2,13.1,13.2,2017
"3,345,140",Manchester,NH,109565,10.7,7.2,5.8,2.8,19.9,9.0,27.3,12.0,13.0,2017
"3,350,260",Nashua,NH,86494,10.1,6.2,5.3,2.5,17.4,8.3,25.1,10.7,11.8,2017
"3,410,000",Camden,NJ,77344,10.3,8.5,8.3,5.4,26.8,18.0,44.8,19.4,17.3,2017
"3,413,690",Clifton,NJ,84136,8.0,4.9,5.1,2.3,15.4,8.7,29.3,10.8,11.3,2017
"3,421,000",Elizabeth,NJ,124969,8.6,6.3,6.6,3.5,19.3,13.5,36.5,15.2,14.1,2017
"3,436,000",Jersey City,NJ,247597,8.1,5.2,5.5,3.1,16.6,11.4,31.7,11.8,11.3,2017
"3,451,000",Newark,NJ,277140,10.1,7.6,7.2,4.7,22.2,15.1,38.2,16.8,15.2,2017
"3,456,550",Passaic,NJ,69781,8.9,6.9,7.5,3.8,20.5,15.3,42.3,18.1,15.5,2017
"3,457,000",Paterson,NJ,146199,9.6,7.0,7.4,4.1,21.2,15.6,41.8,17.5,15.5,2017
"3,474,000",Trenton,NJ,84913,10.0,8.2,7.4,4.9,24.7,15.4,39.2,16.8,16.2,2017
"3,474,630",Union City,NJ,66455,8.1,5.6,6.6,3.1,18.6,14.2,39.8,15.9,14.1,2017
"3,502,000",Albuquerque,NM,545852,9.6,5.6,5.3,2.7,18.0,9.6,21.4,12.5,11.9,2017
"3,539,380",Las Cruces,NM,97618,9.3,6.0,5.8,2.9,16.4,10.3,24.5,14.1,12.5,2017
"3,563,460",Rio Rancho,NM,87521,9.0,5.2,4.9,2.4,16.1,8.0,18.2,10.8,11.1,2017
"3,570,500",Santa Fe,NM,67947,9.1,4.7,4.7,2.3,15.5,8.0,18.8,11.5,11.0,2017
"3,601,000",Albany,NY,97856,10.6,6.7,5.9,3.4,20.3,10.7,31.2,13.6,13.6,2017
"3,611,000",Buffalo,NY,261310,12.0,8.2,6.7,4.3,23.6,12.9,35.3,16.3,15.5,2017
"3,649,121",Mount Vernon,NY,67292,11.5,5.9,5.7,3.6,18.5,11.9,33.0,13.0,13.2,2017
"3,650,617",New Rochelle,NY,77062,9.7,5.0,5.0,2.5,14.7,8.7,28.4,10.9,11.3,2017
"3,651,000",New York,NY,8175133,10.0,5.7,5.4,3.1,16.2,11.0,30.8,13.2,12.7,2017
"3,663,000",Rochester,NY,210565,11.9,8.2,7.0,4.5,24.3,13.3,36.0,17.0,16.0,2017
"3,665,508",Schenectady,NY,66135,11.4,7.9,6.3,3.5,23.9,10.2,32.6,15.1,15.3,2017
"3,673,000",Syracuse,NY,145170,12.0,9.0,7.2,4.2,24.9,12.0,33.8,16.6,16.2,2017
"3,684,000",Yonkers,NY,195976,9.9,5.7,5.5,2.8,16.6,9.9,31.8,12.6,12.6,2017
"3,702,140",Asheville,NC,83393,8.6,6.0,5.7,2.9,17.4,8.5,21.4,11.7,11.7,2017
"3,710,740",Cary,NC,135234,7.4,4.1,4.5,2.0,11.8,6.8,18.2,8.4,8.7,2017
"3,712,000",Charlotte,NC,731424,8.7,5.8,5.6,3.2,16.4,10.2,24.1,11.8,11.5,2017
"3,714,100",Concord,NC,79066,8.7,6.7,6.1,3.1,19.5,9.5,26.0,12.8,12.5,2017
"3,719,000",Durham,NC,228330,9.0,6.0,5.8,3.5,16.7,10.8,24.1,12.2,11.8,2017
"3,722,920",Fayetteville,NC,200564,9.2,6.5,6.3,3.6,19.7,11.4,27.4,13.3,12.9,2017
"3,725,580",Gastonia,NC,71741,9.5,8.1,6.9,3.8,23.4,11.1,30.7,15.3,14.3,2017
"3,728,000",Greensboro,NC,269666,9.3,6.3,6.1,3.5,19.9,10.7,26.8,12.9,12.5,2017
"3,728,080",Greenville,NC,84554,9.6,7.2,6.7,3.9,21.3,11.6,28.2,14.0,13.2,2017
"3,731,400",High Point,NC,104371,9.4,7.2,6.6,3.8,21.8,11.1,28.6,14.2,13.5,2017
"3,734,200",Jacksonville,NC,70145,8.9,6.8,6.2,3.3,22.0,10.4,28.2,13.1,12.8,2017
"3,755,000",Raleigh,NC,403892,8.6,5.4,5.4,2.9,15.7,9.3,22.6,11.1,10.9,2017
"3,774,440",Wilmington,NC,106476,8.8,6.7,6.0,3.2,19.6,9.5,24.8,12.9,12.8,2017
"3,775,000",Winston-Salem,NC,229617,9.3,7.0,6.6,3.8,21.3,11.4,26.8,13.7,13.2,2017
"3,825,700",Fargo,ND,105549,9.1,5.1,5.1,2.5,17.3,7.5,23.6,8.7,9.2,2017
"3,901,000",Akron,OH,199110,11.0,9.2,7.0,4.1,26.9,12.9,32.0,15.4,15.1,2017
"3,912,000",Canton,OH,73007,11.3,10.4,7.7,4.3,27.8,13.2,33.3,16.6,16.3,2017
"3,915,000",Cincinnati,OH,296943,10.9,8.5,7.0,4.3,23.1,13.7,29.6,14.7,13.8,2017
"3,916,000",Cleveland,OH,396815,12.1,10.2,8.2,5.3,28.3,16.4,36.8,17.9,16.6,2017
"3,918,000",Columbus,OH,787033,10.1,7.6,6.4,3.6,22.3,11.8,28.8,13.1,13.2,2017
"3,921,000",Dayton,OH,141527,11.6,10.5,8.4,5.1,27.5,15.8,35.5,17.7,16.6,2017
"3,961,000",Parma,OH,81601,9.7,7.2,5.8,2.7,21.9,8.7,26.6,11.7,12.9,2017
"3,977,000",Toledo,OH,287208,10.8,9.5,7.4,4.1,25.4,12.8,32.3,15.5,15.4,2017
"3,988,000",Youngstown,OH,66982,11.4,10.8,8.5,5.2,30.6,16.6,39.3,18.7,17.1,2017
"4,009,050",Broken Arrow,OK,98850,8.9,5.8,5.7,2.5,18.6,8.2,28.3,10.9,11.7,2017
"4,023,200",Edmond,OK,81405,8.5,5.1,5.1,2.3,16.0,7.6,24.6,9.5,10.6,2017
"4,041,850",Lawton,OK,96867,10.0,7.9,7.1,3.6,24.7,11.5,35.5,14.7,14.0,2017
"4,052,500",Norman,OK,110925,9.4,6.4,6.2,2.8,19.6,9.1,31.1,12.7,12.5,2017
"4,055,000",Oklahoma City,OK,579999,9.5,7.1,6.6,3.3,21.2,10.9,32.5,13.5,13.4,2017
"4,075,000",Tulsa,OK,391906,9.7,7.3,6.8,3.4,22.1,10.7,33.1,14.0,13.7,2017
"4,105,350",Beaverton,OR,89803,9.8,4.9,4.9,2.6,14.4,8.8,16.5,11.1,11.9,2017
"4,105,800",Bend,OR,76639,9.4,5.0,4.9,2.5,16.1,7.6,15.4,10.9,12.1,2017
"4,123,850",Eugene,OR,156185,10.4,5.8,5.3,2.8,17.7,8.7,19.0,12.5,14.0,2017
"4,131,250",Gresham,OR,105594,10.2,6.4,5.6,3.2,21.0,9.9,19.6,14.4,14.8,2017
"4,134,100",Hillsboro,OR,91611,9.8,5.0,5.0,2.6,15.1,8.9,17.2,11.4,12.2,2017
"4,147,000",Medford,OR,74907,10.7,7.0,6.0,3.2,21.9,9.5,19.8,14.8,15.6,2017
"4,159,000",Portland,OR,583776,9.5,5.0,4.9,2.7,16.7,8.8,16.0,11.7,12.4,2017
"4,164,900",Salem,OR,154637,10.2,6.1,5.5,3.0,18.1,9.2,20.6,13.5,14.0,2017
"4,202,000",Allentown,PA,118032,10.2,8.0,7.2,3.7,23.2,13.1,35.7,15.8,15.2,2017
"4,206,088",Bethlehem,PA,74982,9.6,6.4,5.9,2.8,20.6,10.1,29.6,12.3,13.0,2017
"4,224,000",Erie,PA,101786,10.4,8.5,7.1,3.8,26.1,11.3,32.2,14.6,15.0,2017
"4,260,000",Philadelphia,PA,1526006,10.9,7.4,6.5,4.1,22.4,12.8,31.2,14.0,14.6,2017
"4,261,000",Pittsburgh,PA,305704,10.0,6.8,6.2,3.4,20.5,10.8,28.6,12.3,12.6,2017
"4,263,624",Reading,PA,88082,10.9,9.6,8.6,4.6,26.3,16.2,41.9,19.4,17.4,2017
"4,269,000",Scranton,PA,76089,10.0,8.1,6.7,3.3,25.4,10.2,31.5,13.6,14.2,2017
"4,419,180",Cranston,RI,80387,10.7,5.9,5.3,2.4,17.1,8.1,28.0,11.7,12.8,2017
"4,454,640",Pawtucket,RI,71148,12.2,7.7,6.5,3.2,20.9,10.5,33.3,15.4,15.7,2017
"4,459,000",Providence,RI,178042,11.8,7.3,6.8,3.5,19.3,12.6,35.2,16.3,15.4,2017
"4,474,300",Warwick,RI,82672,10.3,5.8,5.0,2.3,18.1,7.3,25.2,11.4,12.8,2017
"4,513,330",Charleston,SC,120083,8.5,5.4,5.0,3.0,16.9,9.3,20.8,11.0,12.0,2017
"4,516,000",Columbia,SC,129272,9.0,7.1,6.4,4.1,20.3,12.5,28.4,14.1,14.5,2017
"4,548,535",Mount Pleasant,SC,67843,7.6,4.2,4.2,2.1,13.5,6.6,16.6,8.6,10.0,2017
"4,550,875",North Charleston,SC,97471,9.6,7.7,6.7,4.4,23.3,13.1,28.9,15.5,15.2,2017
"4,561,405",Rock Hill,SC,66154,9.1,6.6,6.1,3.5,18.9,11.5,27.1,12.7,14.0,2017
"4,652,980",Rapid City,SD,67956,9.0,5.6,6.2,2.8,21.7,8.4,21.1,11.7,10.3,2017
"4,659,020",Sioux Falls,SD,153888,8.1,5.1,5.6,2.6,18.9,7.9,21.0,9.8,9.3,2017
"4,714,000",Chattanooga,TN,167674,10.6,8.6,7.0,3.9,25.4,13.1,32.6,16.5,15.7,2017
"4,715,160",Clarksville,TN,132929,9.9,7.8,6.5,3.3,24.2,11.4,30.0,14.8,14.5,2017
"4,740,000",Knoxville,TN,178874,10.2,8.8,7.0,3.5,23.6,11.6,30.0,15.9,15.7,2017
"4,748,000",Memphis,TN,646889,10.7,8.8,7.4,4.8,24.4,15.4,32.7,17.3,16.4,2017
"4,751,560",Murfreesboro,TN,108755,9.5,7.1,6.0,2.9,19.2,9.9,28.1,13.4,13.6,2017
"4,752,006",Nashville,TN,601222,9.9,7.3,6.3,3.3,21.0,11.3,29.4,14.1,14.0,2017
"4,801,000",Abilene,TX,117063,8.9,7.0,6.4,3.2,19.9,10.9,31.9,13.4,12.4,2017
"4,801,924",Allen,TX,84246,7.5,4.3,4.5,2.1,12.3,7.9,21.2,8.3,8.6,2017
"4,803,000",Amarillo,TX,190695,8.7,6.7,6.1,3.1,18.9,10.6,31.5,13.0,12.2,2017
"4,804,000",Arlington,TX,365438,8.6,6.1,5.8,3.0,16.9,10.5,29.6,12.1,11.5,2017
"4,805,000",Austin,TX,790390,7.6,5.0,5.1,2.6,13.8,9.6,24.2,10.5,10.0,2017
"4,806,128",Baytown,TX,71802,9.0,6.9,6.7,3.4,18.6,12.8,33.6,14.1,12.8,2017
"4,807,000",Beaumont,TX,118296,9.5,7.0,6.6,4.0,21.1,13.5,34.3,14.1,12.6,2017
"4,810,768",Brownsville,TX,175023,8.3,6.2,7.3,3.7,15.3,16.2,37.7,17.7,13.7,2017
"4,810,912",Bryan,TX,76201,8.8,6.9,6.3,3.5,16.7,12.4,30.6,14.0,12.6,2017
"4,813,024",Carrollton,TX,119097,7.8,5.1,5.2,2.5,14.5,9.6,27.5,10.6,10.0,2017
"4,815,976",College Station,TX,93857,8.0,5.9,5.6,2.9,13.4,9.7,24.6,11.1,10.6,2017
"4,817,000",Corpus Christi,TX,305215,7.9,5.8,6.1,3.0,18.0,13.0,32.0,13.9,11.7,2017
"4,819,000",Dallas,TX,1197816,8.9,6.6,6.6,3.8,18.1,13.1,34.2,14.5,12.3,2017
"4,819,972",Denton,TX,113383,8.6,6.2,5.8,2.9,17.1,9.9,27.7,11.8,11.3,2017
"4,822,660",Edinburg,TX,77100,7.4,5.4,6.7,3.2,13.5,15.4,33.4,15.2,12.0,2017
"4,824,000",El Paso,TX,649121,7.7,5.3,6.2,3.1,14.6,14.0,32.2,14.2,11.8,2017
"4,827,000",Fort Worth,TX,741206,8.9,6.6,6.4,3.5,17.7,12.1,31.5,13.4,12.1,2017
"4,827,684",Frisco,TX,116989,7.4,4.0,4.3,2.0,11.3,7.4,20.2,7.8,8.1,2017
"4,829,000",Garland,TX,226876,8.5,6.6,6.2,3.2,17.8,11.5,33.5,13.6,11.9,2017
"4,830,464",Grand Prairie,TX,175396,8.4,6.0,6.0,3.1,16.3,11.5,32.0,12.7,11.3,2017
"4,835,000",Houston,TX,2099451,8.7,6.2,6.5,3.6,17.1,13.9,33.1,13.8,12.1,2017
"4,837,000",Irving,TX,216290,8.1,6.3,6.2,3.2,15.9,11.3,31.8,12.9,11.0,2017
"4,839,148",Killeen,TX,127921,9.1,6.3,6.2,3.5,19.4,12.4,30.1,12.8,11.8,2017
"4,841,464",Laredo,TX,236091,8.1,6.0,7.5,3.6,17.3,16.9,40.0,17.7,13.3,2017
"4,841,980",League City,TX,83560,7.7,4.5,4.6,2.2,14.5,7.9,24.9,9.3,9.2,2017
"4,842,508",Lewisville,TX,95290,8.2,5.6,5.5,2.7,15.5,9.9,27.3,11.1,10.4,2017
"4,843,888",Longview,TX,80455,9.1,7.1,6.2,3.4,20.2,11.2,32.4,13.5,12.5,2017
"4,845,000",Lubbock,TX,229573,8.9,6.4,6.2,3.1,17.6,11.1,32.3,13.1,12.0,2017
"4,845,384",McAllen,TX,129877,7.5,5.4,6.5,3.1,12.9,14.7,32.3,14.7,11.7,2017
"4,845,744",McKinney,TX,131117,7.9,5.0,4.9,2.4,13.7,8.6,23.3,9.5,9.5,2017
"4,847,892",Mesquite,TX,139824,8.9,6.9,6.3,3.3,18.5,11.2,33.0,13.5,12.2,2017
"4,848,072",Midland,TX,111147,8.1,5.4,5.4,2.6,16.5,9.8,29.5,11.2,10.7,2017
"4,848,768",Mission,TX,77058,7.6,5.8,6.7,3.2,13.6,14.5,33.2,15.1,12.2,2017
"4,848,804",Missouri City,TX,67358,8.1,4.2,4.7,2.6,12.8,10.0,26.4,9.3,9.1,2017
"4,853,388",Odessa,TX,99940,8.4,6.1,6.0,2.9,17.6,11.2,32.4,13.2,11.9,2017
"4,856,000",Pasadena,TX,149043,8.5,6.6,6.7,3.2,17.7,13.0,34.7,14.5,12.8,2017
"4,856,348",Pearland,TX,91252,7.7,4.3,4.7,2.2,12.8,8.8,23.4,8.9,8.9,2017
"4,857,200",Pharr,TX,70400,8.1,6.6,7.5,3.7,15.7,17.1,38.0,18.2,14.0,2017
"4,858,016",Plano,TX,259841,7.4,4.3,4.5,2.1,12.1,8.1,21.8,8.4,8.5,2017
"4,861,796",Richardson,TX,99223,7.5,4.6,4.8,2.3,12.8,8.2,24.2,9.2,8.9,2017
"4,863,500",Round Rock,TX,99887,7.9,5.0,5.0,2.5,13.9,9.4,25.3,10.4,10.0,2017
"4,864,472",San Angelo,TX,93200,8.4,6.3,6.1,3.0,18.4,11.1,31.2,12.9,11.9,2017
"4,865,000",San Antonio,TX,1327407,8.3,5.6,6.2,3.1,14.6,12.7,33.6,13.9,11.4,2017
"4,870,808",Sugar Land,TX,78817,6.7,3.6,4.1,1.9,10.6,8.0,23.4,7.7,7.7,2017
"4,874,144",Tyler,TX,96900,9.4,6.9,6.3,3.6,19.9,12.0,33.2,13.6,12.5,2017
"4,876,000",Waco,TX,124805,9.4,7.8,7.0,3.9,21.8,13.2,34.6,15.4,13.6,2017
"4,879,000",Wichita Falls,TX,104553,8.9,7.0,6.5,3.2,20.2,10.8,32.5,13.1,11.9,2017
"4,943,660",Layton,UT,67311,9.1,4.4,4.8,2.5,10.1,7.6,21.3,10.1,10.6,2017
"4,955,980",Ogden,UT,82825,9.7,5.9,6.2,3.3,14.9,10.4,27.2,13.8,13.4,2017
"4,957,300",Orem,UT,88328,8.8,4.6,5.0,2.7,8.0,8.2,21.2,10.5,10.9,2017
"4,962,470",Provo,UT,112488,9.1,4.9,5.2,2.8,8.7,8.7,22.4,11.3,11.7,2017
"4,965,330",St. George,UT,72897,9.2,5.0,5.6,2.8,10.8,7.9,21.5,11.5,11.7,2017
"4,967,000",Salt Lake City,UT,186440,9.5,4.6,5.0,2.7,10.5,9.0,22.7,11.5,11.3,2017
"4,967,440",Sandy,UT,87461,9.2,3.9,4.3,2.2,9.3,7.0,19.3,9.2,10.0,2017
"4,982,950",West Jordan,UT,103712,9.5,4.4,4.6,2.4,10.6,8.0,22.0,10.5,11.1,2017
"4,983,470",West Valley City,UT,129480,10.2,5.9,5.9,3.3,13.3,10.7,27.9,14.0,13.3,2017
"5,010,675",Burlington,VT,42417,10.4,5.8,5.5,2.7,16.7,7.3,19.7,10.7,11.5,2017
"5,101,000",Alexandria,VA,139966,7.8,4.0,4.3,2.3,13.2,8.5,20.1,8.2,8.9,2017
"5,116,000",Chesapeake,VA,222209,8.6,5.5,5.1,2.9,17.4,10.1,26.1,10.3,11.0,2017
"5,135,000",Hampton,VA,137436,9.6,6.4,5.7,3.6,20.0,12.3,27.4,12.0,12.2,2017
"5,147,672",Lynchburg,VA,75568,9.4,7.2,6.1,3.6,21.5,11.4,28.7,12.7,12.9,2017
"5,156,000",Newport News,VA,180719,9.3,6.4,5.7,3.4,21.6,11.7,28.9,12.1,12.3,2017
"5,157,000",Norfolk,VA,242803,9.1,6.8,5.9,3.8,20.2,12.3,28.3,12.3,12.3,2017
"5,164,000",Portsmouth,VA,95535,9.8,6.9,5.9,3.9,22.4,12.5,30.0,12.8,12.8,2017
"5,167,000",Richmond,VA,204214,9.6,6.9,6.2,4.2,20.9,13.3,28.5,13.0,12.7,2017
"5,168,000",Roanoke,VA,97032,9.4,7.4,6.1,3.6,22.4,11.5,30.7,13.0,13.3,2017
"5,176,432",Suffolk,VA,84585,9.1,6.0,5.4,3.3,19.1,11.0,28.0,11.0,11.7,2017
"5,182,000",Virginia Beach,VA,437994,8.4,5.1,4.8,2.5,17.2,8.7,24.4,9.4,10.4,2017
"5,303,180",Auburn,WA,70180,10.1,6.3,5.5,3.1,17.1,8.7,19.7,12.3,12.9,2017
"5,305,210",Bellevue,WA,122363,7.9,3.4,3.8,1.9,9.4,6.4,13.3,7.5,8.2,2017
"5,305,280",Bellingham,WA,80885,10.3,6.3,5.6,2.8,16.7,8.0,19.0,12.0,12.4,2017
"5,322,640",Everett,WA,103019,10.3,6.8,6.0,3.0,18.0,9.0,21.8,13.4,12.8,2017
"5,323,515",Federal Way,WA,89306,9.7,5.6,5.1,2.9,15.7,8.9,19.2,11.6,12.2,2017
"5,335,275",Kennewick,WA,73917,10.2,7.0,6.0,3.1,18.4,9.2,22.5,13.4,13.5,2017
"5,335,415",Kent,WA,92411,9.9,6.0,5.4,3.1,16.7,9.3,20.1,12.3,12.7,2017
"5,357,745",Renton,WA,90927,9.2,4.8,4.7,2.6,13.8,8.3,17.5,10.2,10.9,2017
